1286,bus,654,"{""Spring 2016""}","",2016-03-29 10:43:56.083393,2016-03-30 02:48:56.54149,Special Topics in Business Administration
1287,bus,655,"{""Spring 2016""}","",2016-03-29 10:43:56.138994,2016-03-30 02:48:56.549497,Special Topics in Business Administration
1288,bus,660,"{""Spring 2016""}","",2016-03-29 10:43:56.187168,2016-03-30 02:48:56.557461,Special Topics in Business Administration
1289,bus,661,{},"",2016-03-29 10:43:56.234172,2016-03-30 02:48:56.565775,Special Topics in Business Administration
1290,bus,662,{},"",2016-03-29 10:43:56.295328,2016-03-30 02:48:56.574258,Negotiations
1291,bus,663,"{""Spring 2016""}","",2016-03-29 10:43:56.342386,2016-03-30 02:48:56.583286,Special Topics in Business Administration
1292,bus,664,"{""Spring 2016""}","",2016-03-29 10:43:56.389435,2016-03-30 02:48:56.591352,New Ventures
1293,bus,670,{},"",2016-03-29 10:43:56.435708,2016-03-30 02:48:56.599083,Accounting for Decision Making
1294,bus,681,{},"",2016-03-29 10:43:56.482247,2016-03-30 02:48:56.607303,Leadership and Teamwork
1295,bus,689,{},"",2016-03-29 10:43:56.530027,2016-03-30 02:48:56.615175,Special Topics in Business Administration
1296,bus,691,{},"",2016-03-29 10:43:56.616799,2016-03-30 02:48:56.62366,"Business, Community and Government"
1297,bus,696,"{""Spring 2016""}","",2016-03-29 10:43:56.663837,2016-03-30 02:48:56.63217,Applied Project
1298,bus,698,{},"",2016-03-29 10:43:56.718174,2016-03-30 02:48:56.640265,Directed Studies in Business Administration
1299,bus,701,{},"",2016-03-29 10:43:56.762019,2016-03-30 02:48:56.648421,Strategy
1300,bus,702,"{""Spring 2016""}","",2016-03-29 10:43:56.807347,2016-03-30 02:48:56.65657,Marketing Management
1301,bus,703,{},N/A,2016-03-29 10:43:56.852345,2016-03-30 02:48:56.665293,Managerial Economics
1302,bus,704,{},"",2016-03-29 10:43:56.923639,2016-03-30 02:48:56.673672,Leadership and Teamwork
1303,bus,705,{},"",2016-03-29 10:43:56.970091,2016-03-30 02:48:56.685742,Financial/Managerial Accounting
1304,bus,706,{},N/A,2016-03-29 10:43:57.018393,2016-03-30 02:48:56.69724,Business Analytics
1305,bus,707,"{""Spring 2016""}","",2016-03-29 10:43:57.066774,2016-03-30 02:48:56.708742,Business Ethics
1306,bus,708,{},"",2016-03-29 10:43:57.119297,2016-03-30 02:48:56.720102,Financial Management
1307,bus,709,"{""Spring 2016""}","",2016-03-29 10:43:57.167342,2016-03-30 02:48:56.731716,Managing Information
1308,bus,710,"{""Spring 2016""}","",2016-03-29 10:43:57.231249,2016-03-30 02:48:56.742179,Managing Global Enterprises
1309,bus,711,"{""Spring 2016""}","",2016-03-29 10:43:57.276828,2016-03-30 02:48:56.754104,Negotiation and Conflict Resolution
1310,bus,712,"{""Spring 2016""}","",2016-03-29 10:43:57.326493,2016-03-30 02:48:56.768211,Managing a Globalized Workforce
1311,bus,713,{},"",2016-03-29 10:43:57.383536,2016-03-30 02:48:56.779233,Essays
1312,bus,714,{},"",2016-03-29 10:43:57.427779,2016-03-30 02:48:56.790837,Entrepreneurship
1313,bus,715,"{""Spring 2016""}","",2016-03-29 10:43:57.471764,2016-03-30 02:48:56.801093,Operations Management
1314,bus,716,{},"",2016-03-29 10:43:57.53199,2016-03-30 02:48:56.80979,Sustainability
1315,bus,717,{},"",2016-03-29 10:43:57.579971,2016-03-30 02:48:56.818095,Essays (completion)
1316,bus,718,{},"",2016-03-29 10:43:57.626503,2016-03-30 02:48:56.827209,Business Strategy
1317,bus,719,{},"",2016-03-29 10:43:57.674225,2016-03-30 02:48:56.835243,Managing People and Organizations
1318,bus,720,{},"",2016-03-29 10:43:57.719847,2016-03-30 02:48:56.843754,Special Topics in Business Administration
1319,bus,721,{},"",2016-03-29 10:43:57.789104,2016-03-30 02:48:56.853549,Special Topics in Business Administration
1320,bus,722,"{""Spring 2016""}","",2016-03-29 10:43:57.837114,2016-03-30 02:48:56.862196,Special Topics in Business Administration
1321,bus,723,{},"",2016-03-29 10:43:57.887289,2016-03-30 02:48:56.870706,Introduction to Managerial Thought
1322,bus,724,"{""Spring 2016""}","",2016-03-29 10:43:57.937591,2016-03-30 02:48:56.879181,Organizational Analysis
1323,bus,725,{},"",2016-03-29 10:43:57.993467,2016-03-30 02:48:56.890867,Cross Cultural Experience
1324,bus,726,"{""Spring 2016""}","",2016-03-29 10:43:58.042358,2016-03-30 02:48:56.900536,Business Innovation and Creativity
1325,bus,727,"{""Spring 2016""}","",2016-03-29 10:43:58.112002,2016-03-30 02:48:56.909233,MBA Internship
1326,bus,728,{},"",2016-03-29 10:43:58.159699,2016-03-30 02:48:56.918182,Research Internship
1327,bus,729,{},"",2016-03-29 10:43:58.207576,2016-03-30 02:48:56.926916,Comprehensive Examination
1328,bus,750,{},"",2016-03-29 10:43:58.256255,2016-03-30 02:48:56.937097,Managing Technological Innovation
1329,bus,751,"{""Spring 2016""}","",2016-03-29 10:43:58.310271,2016-03-30 02:48:56.945042,Managerial Economics for Technology Firms
1330,bus,752,"{""Spring 2016""}","",2016-03-29 10:43:58.360839,2016-03-30 02:48:56.952658,Strategic Management of Technology-Based Firms
1331,bus,753,"{""Spring 2016""}","",2016-03-29 10:43:58.440344,2016-03-30 02:48:56.961244,Business Ethics
1332,bus,754,{},"",2016-03-29 10:43:58.488147,2016-03-30 02:48:56.969619,Marketing Tech-based Products and Services
1333,bus,755,{},"",2016-03-29 10:43:58.536756,2016-03-30 02:48:56.978201,Topics in International Business
1334,bus,756,"{""Spring 2016""}","",2016-03-29 10:43:58.586168,2016-03-30 02:48:56.985993,Strategic Use of Information and Knowledge
1335,bus,757,"{""Spring 2016""}","",2016-03-29 10:43:58.640037,2016-03-30 02:48:56.993897,Negotiations
1336,bus,758,{},"",2016-03-29 10:43:58.720676,2016-03-30 02:48:57.002604,Business Operations Design
1337,bus,759,{},"",2016-03-29 10:43:58.766665,2016-03-30 02:48:57.01159,Special Topics
1338,bus,761,{},"",2016-03-29 10:43:58.810299,2016-03-30 02:48:57.019841,Leadership for the Technology Driven Enterprise
1339,bus,762,{},"",2016-03-29 10:43:58.859653,2016-03-30 02:48:57.027571,Project Management
1340,bus,763,{},"",2016-03-29 10:43:58.908062,2016-03-30 02:48:57.036755,Managing Self and Others: An Organizational Simulation
1341,bus,764,{},"",2016-03-29 10:43:58.956187,2016-03-30 02:48:57.045773,Financing the Organization
1342,bus,766,{},"",2016-03-29 10:43:59.026076,2016-03-30 02:48:57.053941,Financial and Managerial Accounting
1343,bus,770,{},"",2016-03-29 10:43:59.076212,2016-03-30 02:48:57.06263,Special Topics
1344,bus,771,{},"",2016-03-29 10:43:59.120036,2016-03-30 02:48:57.07114,Special Topics
1345,bus,772,{},"",2016-03-29 10:43:59.166357,2016-03-30 02:48:57.079226,Special Topics
1346,bus,773,{},"",2016-03-29 10:43:59.214121,2016-03-30 02:48:57.08727,Special Topics
1347,bus,774,{},"",2016-03-29 10:43:59.273478,2016-03-30 02:48:57.095394,Special Topics
1348,bus,776,{},"",2016-03-29 10:43:59.340372,2016-03-30 02:48:57.102698,Special Topics in Biotechnology
1349,bus,778,{},"",2016-03-29 10:43:59.388412,2016-03-30 02:48:57.110605,Directed Studies in Management of Technology
1350,bus,780,"{""Spring 2016""}","",2016-03-29 10:43:59.435642,2016-03-30 02:48:57.118811,Applied Project
1351,bus,781,{},"",2016-03-29 10:43:59.479889,2016-03-30 02:48:57.127628,Applied Project (Completion)
1352,bus,790,{},"",2016-03-29 10:43:59.53965,2016-03-30 02:48:57.135737,Lab to Market
1353,bus,791,{},"",2016-03-29 10:43:59.612376,2016-03-30 02:48:57.144027,Opportunity Identification and Assessment 
1354,bus,792,"{""Spring 2016""}","",2016-03-29 10:43:59.660167,2016-03-30 02:48:57.151852,Financial Literacy for Entrepreneurs
1355,bus,793,"{""Spring 2016""}","",2016-03-29 10:43:59.709372,2016-03-30 02:48:57.165569,Business Models
1356,bus,794,{},"",2016-03-29 10:43:59.756502,2016-03-30 02:48:57.177211,Leadership and Managing Teams
1357,bus,795,{},"",2016-03-29 10:43:59.804399,2016-03-30 02:48:57.188399,Financing the New Venture 
1358,bus,796,"{""Spring 2016""}","",2016-03-29 10:43:59.861665,2016-03-30 02:48:57.199886,Business Plan I 
1359,bus,797,{},"",2016-03-29 10:43:59.941789,2016-03-30 02:48:57.210747,Business Plan II
1360,bus,801,{},"",2016-03-29 10:43:59.986638,2016-03-30 02:48:57.22267,Financial Modeling Tools
1361,bus,802,{},"",2016-03-29 10:44:00.043874,2016-03-30 02:48:57.234858,Financial Economics I
1362,bus,803,"{""Spring 2016""}","",2016-03-29 10:44:00.090145,2016-03-30 02:48:57.246902,Financial Econometrics
1363,bus,805,{},"",2016-03-29 10:44:00.139372,2016-03-30 02:48:57.259741,Financial Economics II
1364,bus,809,{},"",2016-03-29 10:44:00.193403,2016-03-30 02:48:57.273195,Equity Security Analysis and Portfolio Management I
1365,bus,810,{},"",2016-03-29 10:44:00.244358,2016-03-30 02:48:57.284411,Fixed Income Security Analysis and Portfolio Management
1366,bus,814,{},"",2016-03-29 10:44:00.292803,2016-03-30 02:48:57.294752,Derivative Securities I
1367,bus,816,{},"",2016-03-29 10:44:00.340897,2016-03-30 02:48:57.304284,Strategic Asset Allocation
1368,bus,818,"{""Spring 2016""}","",2016-03-29 10:44:00.395239,2016-03-30 02:48:57.313135,Derivative Securities II
1369,bus,820,{},"",2016-03-29 10:44:00.442834,2016-03-30 02:48:57.322405,Final Project (Completion)
1370,bus,823,"{""Spring 2016""}","",2016-03-29 10:44:00.511833,2016-03-30 02:48:57.333075,Equity Security Analysis and Portfolio Management II
1371,bus,824,{},"",2016-03-29 10:44:00.563755,2016-03-30 02:48:57.342848,Law and Regulation of Financial Institutions
1372,bus,825,{},"",2016-03-29 10:44:00.612394,2016-03-30 02:48:57.351474,Financial Statement Analysis
1373,bus,826,"{""Spring 2016""}","",2016-03-29 10:44:00.658321,2016-03-30 02:48:57.360579,Portfolio Theory and Asset Pricing
1374,bus,856,{},"",2016-03-29 10:44:00.707602,2016-03-30 02:48:57.369815,Special Topics in Financial Risk Management
1375,bus,857,"{""Spring 2016""}","",2016-03-29 10:44:00.752848,2016-03-30 02:48:57.379995,Numerical Methods
1376,bus,859,{},"",2016-03-29 10:44:00.832189,2016-03-30 02:48:57.388997,Directed Studies in Financial Risk Management
1377,bus,864,{},"",2016-03-29 10:44:00.882583,2016-03-30 02:48:57.398672,Credit Risk Management
1378,bus,865,"{""Spring 2016""}","",2016-03-29 10:44:00.931855,2016-03-30 02:48:57.408425,Market Risk Management
1379,bus,866,{},"",2016-03-29 10:44:00.988727,2016-03-30 02:48:57.418,Enterprise Risk Management 
1380,bus,867,{},"",2016-03-29 10:44:01.040344,2016-03-30 02:48:57.426575,Accounting for Financial Instruments
1381,bus,870,"{""Spring 2016""}","",2016-03-29 10:44:01.096901,2016-03-30 02:48:57.434408,Final Project for Financial Risk Management Students
1382,bus,875,{},"",2016-03-29 10:44:01.144282,2016-03-30 02:48:57.44216,International Accounting
1383,bus,876,{},"",2016-03-29 10:44:01.199676,2016-03-30 02:48:57.450072,Special Topics 
1384,bus,880,"{""Spring 2016""}","",2016-03-29 10:44:01.248865,2016-03-30 02:48:57.457622,Student Investment Advisory Service Internship
1385,bus,961,"{""Spring 2016""}","",2016-03-29 10:44:01.301602,2016-03-30 02:48:57.464801,Selected Topics in Innovation
1386,bus,962,{},"",2016-03-29 10:44:01.351836,2016-03-30 02:48:57.474034,Selected Topics in Globalization/Emerging Markets
1387,bus,963,{},"",2016-03-29 10:44:01.433576,2016-03-30 02:48:57.481581,Selected Topics in Capital/Risk Management
1388,bus,964,{},"",2016-03-29 10:44:01.487972,2016-03-30 02:48:57.48916,Selected Topics in Sustainability
1389,bus,975,{},"",2016-03-29 10:44:01.534428,2016-03-30 02:48:57.497277,Selected Topics IV
1390,bus,976,{},"",2016-03-29 10:44:01.584148,2016-03-30 02:48:57.504116,Selected Topics V
1391,bus,977,{},"",2016-03-29 10:44:01.634292,2016-03-30 02:48:57.51121,Selected Topics VI
1392,bus,978,{},"",2016-03-29 10:44:01.704501,2016-03-30 02:48:57.518146,Selected Topics VII
1393,bus,980,{},"",2016-03-29 10:44:01.755943,2016-03-30 02:48:57.524986,Theory Development in Business Administration
1394,bus,981,"{""Spring 2016""}","",2016-03-29 10:44:01.803856,2016-03-30 02:48:57.532842,Research Methods in Business Administration
1395,bus,982,{},"",2016-03-29 10:44:01.857131,2016-03-30 02:48:57.541191,Dissertation Development  Workshop
1396,bus,983,"{""Spring 2016""}","",2016-03-29 10:44:01.903618,2016-03-30 02:48:57.548436,Directed Studies I
1397,bus,984,"{""Spring 2016""}","",2016-03-29 10:44:01.949857,2016-03-30 02:48:57.558811,Directed Studies II
1398,bus,985,"{""Spring 2016""}","",2016-03-29 10:44:02.017497,2016-03-30 02:48:57.56719,Directed Studies III
1399,bus,986,"{""Spring 2016""}","",2016-03-29 10:44:02.065172,2016-03-30 02:48:57.574935,Directed Studies IV
1400,bus,987,{},"",2016-03-29 10:44:02.121925,2016-03-30 02:48:57.582076,Selected Topics I
1401,bus,988,{},"",2016-03-29 10:44:02.17445,2016-03-30 02:48:57.588987,Selected Topics II
1402,bus,989,{},"",2016-03-29 10:44:02.230627,2016-03-30 02:48:57.598553,Selected Topics III
1403,bus,990,{},"",2016-03-29 10:44:02.29087,2016-03-30 02:48:57.60676,Research Project
1404,bus,991,{},"",2016-03-29 10:44:02.343806,2016-03-30 02:48:57.613892,PhD Comprehensive Exam
1405,bus,992,"{""Spring 2016""}","",2016-03-29 10:44:02.3925,2016-03-30 02:48:57.620644,PhD Thesis
1406,bus,993,"{""Spring 2016""}","",2016-03-29 10:44:02.44819,2016-03-30 02:48:57.633923,Thesis Proposal
1407,chem,109,{},Quantitative/Breadth-Science,2016-03-29 10:44:02.581022,2016-03-30 02:48:57.725105,Introduction to Chemistry for Health Careers
1408,chem,110,"{""Spring 2016""}",Quantitative/Breadth-Science,2016-03-29 10:44:02.635269,2016-03-30 02:48:57.733198,Introductory Chemistry
1409,chem,111,"{""Spring 2016""}",Quantitative/Breadth-Science,2016-03-29 10:44:02.712094,2016-03-30 02:48:57.739435,Introductory Chemistry and Laboratory
1410,chem,120,{},Quantitative/Breadth-Science,2016-03-29 10:44:02.797741,2016-03-30 02:48:57.745324,General Chemistry I
1411,chem,121,"{""Spring 2016""}",Quantitative/Breadth-Science,2016-03-29 10:44:02.844693,2016-03-30 02:48:57.752041,General Chemistry and Laboratory I
1412,chem,122,"{""Spring 2016""}",Quantitative,2016-03-29 10:44:02.950529,2016-03-30 02:48:57.759058,General Chemistry II
1413,chem,123,{},Quantitative,2016-03-29 10:44:03.019184,2016-03-30 02:48:57.765563,Enriched Chemistry I and Laboratory
1414,chem,124,{},Quantitative,2016-03-29 10:44:03.068103,2016-03-30 02:48:57.771519,Enriched Chemistry II
1415,chem,126,"{""Spring 2016""}",Quantitative,2016-03-29 10:44:03.120267,2016-03-30 02:48:57.776954,General Chemistry Laboratory II
1416,chem,180,{},"",2016-03-29 10:44:03.285676,2016-03-30 02:48:57.78253,The Chemistry of Life
1417,chem,191,{},Quantitative/Breadth-Science,2016-03-29 10:44:03.330778,2016-03-30 02:48:57.788954,Living in a Materials World: From the Stone Age to Nanoscience
1418,chem,192,{},Quantitative/Breadth-Science,2016-03-29 10:44:03.377171,2016-03-30 02:48:57.796311,"Chemistry in Your Home, Work, and Environment"
1419,chem,215,"{""Spring 2016""}",Quantitative,2016-03-29 10:44:03.424828,2016-03-30 02:48:57.802495,Introduction to Analytical Chemistry
1420,chem,230,{},Quantitative,2016-03-29 10:44:03.506709,2016-03-30 02:48:57.809578,Inorganic Chemistry
1421,chem,236w,{},Writing/Quantitative,2016-03-29 10:44:03.554687,2016-03-30 02:48:57.814502,Inorganic Chemistry Laboratory
1422,chem,260,"{""Spring 2016""}",Quantitative,2016-03-29 10:44:03.607831,2016-03-30 02:48:57.819847,"Atoms, Molecules, Spectroscopy"
1423,chem,266,"{""Spring 2016""}",N/A,2016-03-29 10:44:03.663377,2016-03-30 02:48:57.825268,Physical Chemistry Laboratory I 
1424,chem,281,"{""Spring 2016""}",Quantitative,2016-03-29 10:44:03.738795,2016-03-30 02:48:57.830818,Organic Chemistry I
1425,chem,282,"{""Spring 2016""}",Quantitative,2016-03-29 10:44:03.803342,2016-03-30 02:48:57.836546,Organic Chemistry II
1426,chem,283,"{""Spring 2016""}",Quantitative,2016-03-29 10:44:03.89189,2016-03-30 02:48:57.842398,Organic Chemistry IIb
1427,chem,286,"{""Spring 2016""}",Quantitative,2016-03-29 10:44:03.964257,2016-03-30 02:48:57.847455,Organic Chemistry Laboratory II
1428,chem,306,"{""Spring 2016""}","",2016-03-29 10:44:04.040194,2016-03-30 02:48:57.852491,Practicum I
1429,chem,307,"{""Spring 2016""}","",2016-03-29 10:44:04.106917,2016-03-30 02:48:57.856981,Practicum II
1430,chem,316,"{""Spring 2016""}",Quantitative,2016-03-29 10:44:04.173241,2016-03-30 02:48:57.861694,Introductory Instrumental Analysis
1431,chem,317,"{""Spring 2016""}",Quantitative,2016-03-29 10:44:04.228901,2016-03-30 02:48:57.866043,Analytical Environmental Chemistry
1432,chem,332,"{""Spring 2016""}",Quantitative,2016-03-29 10:44:04.273879,2016-03-30 02:48:57.870855,The Chemistry of Transition Metals
1433,chem,336,"{""Spring 2016""}",Quantitative,2016-03-29 10:44:04.32912,2016-03-30 02:48:57.875541,Advanced Inorganic Chemistry Laboratory
1434,chem,340,"{""Spring 2016""}",Quantitative,2016-03-29 10:44:04.384348,2016-03-30 02:48:57.880796,Materials Chemistry
1435,chem,360,"{""Spring 2016""}",Quantitative,2016-03-29 10:44:04.44695,2016-03-30 02:48:57.887622,Thermodynamics and Chemical Kinetics
1436,chem,363,"{""Spring 2016""}",Quantitative,2016-03-29 10:44:04.512094,2016-03-30 02:48:57.893119,Chemical Kinetics and Reaction Dynamics
1437,chem,366w,{},Writing/Quantitative,2016-03-29 10:44:04.573428,2016-03-30 02:48:57.898559,Physical Chemistry Laboratory II
1438,chem,367,{},Quantitative,2016-03-29 10:44:04.626304,2016-03-30 02:48:57.903623,Advanced Physical Chemistry Laboratory
1439,chem,371,{},Quantitative,2016-03-29 10:44:04.675009,2016-03-30 02:48:57.909771,Chemistry of the Aqueous Environment
1440,chem,372,"{""Spring 2016""}",Quantitative,2016-03-29 10:44:04.744569,2016-03-30 02:48:57.91703,Chemistry of the Atmospheric Environment
1441,chem,380,{},N/A,2016-03-29 10:44:04.813389,2016-03-30 02:48:57.922679,Chemical and Instrumental Methods of Identification of Organic Compounds
1442,chem,381,"{""Spring 2016""}",Quantitative,2016-03-29 10:44:04.859143,2016-03-30 02:48:57.92858,Intermediate Organic Chemistry
1443,chem,391,"{""Spring 2016""}",N/A,2016-03-29 10:44:04.920493,2016-03-30 02:48:57.934135,Industrial Chemistry
1444,chem,406,"{""Spring 2016""}","",2016-03-29 10:44:04.975179,2016-03-30 02:48:57.939469,Practicum III
1445,chem,407,"{""Spring 2016""}","",2016-03-29 10:44:05.074651,2016-03-30 02:48:57.945545,Practicum IV
1446,chem,408,"{""Spring 2016""}","",2016-03-29 10:44:05.123885,2016-03-30 02:48:57.951157,Practicum V
1447,chem,419,"{""Spring 2016""}","",2016-03-29 10:44:05.181041,2016-03-30 02:48:57.956648,Special Topics in Analytical Chemistry
1448,chem,432,{},Quantitative,2016-03-29 10:44:05.251231,2016-03-30 02:48:57.961677,Organometallic Chemistry
1449,chem,433,{},N/A,2016-03-29 10:44:05.310104,2016-03-30 02:48:57.966531,Bioinorganic Chemistry
1450,chem,439,"{""Spring 2016""}","",2016-03-29 10:44:05.376676,2016-03-30 02:48:57.971968,Special Topics in Inorganic Chemistry
1451,chem,440,{},Quantitative,2016-03-29 10:44:05.426455,2016-03-30 02:48:57.977526,Solid State Materials Chemistry
1452,chem,442,{},Quantitative,2016-03-29 10:44:05.474719,2016-03-30 02:48:57.982873,Polymeric Materials Chemistry
1453,chem,444,{},Quantitative,2016-03-29 10:44:05.51976,2016-03-30 02:48:57.98831,Organic Materials Chemistry
1454,chem,450,{},Quantitative,2016-03-29 10:44:05.566446,2016-03-30 02:48:57.992893,Physical Organic Chemistry
1455,chem,452,{},Quantitative,2016-03-29 10:44:05.645041,2016-03-30 02:48:57.997929,Bio-organic Chemistry
1456,chem,455,{},Quantitative,2016-03-29 10:44:05.695627,2016-03-30 02:48:58.002927,Synthetic Organic Chemistry
1457,chem,459,"{""Spring 2016""}","",2016-03-29 10:44:05.7449,2016-03-30 02:48:58.00808,Special Topics in Organic Chemistry
1458,chem,460,{},Quantitative,2016-03-29 10:44:05.79557,2016-03-30 02:48:58.013463,Advanced Physical Chemistry
1459,chem,462,"{""Spring 2016""}",Quantitative,2016-03-29 10:44:05.847786,2016-03-30 02:48:58.01835,Molecular Spectroscopy
1460,chem,464,{},Quantitative,2016-03-29 10:44:05.929003,2016-03-30 02:48:58.024111,Quantum Chemistry
1461,chem,465,{},Quantitative,2016-03-29 10:44:05.980379,2016-03-30 02:48:58.028994,Electrochemistry
1462,chem,469,{},"",2016-03-29 10:44:06.031913,2016-03-30 02:48:58.033257,Special Topics in Physical Chemistry
1463,chem,481,"{""Spring 2016""}","",2016-03-29 10:44:06.079659,2016-03-30 02:48:58.038084,Undergraduate Research
1464,chem,482,"{""Spring 2016""}",N/A,2016-03-29 10:44:06.131159,2016-03-30 02:48:58.043494,Directed Study in Advanced Topics of Chemistry
1465,chem,483,"{""Spring 2016""}",N/A,2016-03-29 10:44:06.185382,2016-03-30 02:48:58.048265,Undergraduate Research II
1466,chem,484,"{""Spring 2016""}",N/A,2016-03-29 10:44:06.252461,2016-03-30 02:48:58.053422,Two-Semester Undergraduate Research in Chemistry
1467,chem,740,{},"",2016-03-29 10:44:06.304123,2016-03-30 02:48:58.058581,Solid State Materials Chemistry
1468,chem,742,{},"",2016-03-29 10:44:06.355144,2016-03-30 02:48:58.063684,Polymeric Materials
1469,chem,744,{},"",2016-03-29 10:44:06.403049,2016-03-30 02:48:58.068218,Organic Materials Chemistry
1470,chem,750,{},"",2016-03-29 10:44:06.449121,2016-03-30 02:48:58.072524,Physical Organic Chemistry
1471,chem,752,{},"",2016-03-29 10:44:06.504655,2016-03-30 02:48:58.077038,Bio-organic Chemistry
1472,chem,755,{},"",2016-03-29 10:44:06.569404,2016-03-30 02:48:58.081372,Synthetic Organic Chemistry
1473,chem,759,"{""Spring 2016""}","",2016-03-29 10:44:06.617476,2016-03-30 02:48:58.085559,Special Topics in Organic Chemistry
1474,chem,801,{},"",2016-03-29 10:44:06.770335,2016-03-30 02:48:58.089736,Student Seminar
1475,chem,802,"{""Spring 2016""}","",2016-03-29 10:44:06.835422,2016-03-30 02:48:58.094397,M.Sc. Research Proposal and Examination
1476,chem,808,"{""Spring 2016""}","",2016-03-29 10:44:06.893708,2016-03-30 02:48:58.099254,PhD Candidacy Examination
1477,chem,819,"{""Spring 2016""}","",2016-03-29 10:44:06.941401,2016-03-30 02:48:58.103377,Special Topics in Analytical Chemistry
1478,chem,832,{},"",2016-03-29 10:44:06.987178,2016-03-30 02:48:58.107444,Organometallic Chemistry
1479,chem,839,"{""Spring 2016""}","",2016-03-29 10:44:07.043847,2016-03-30 02:48:58.113508,Special Topics in Inorganic Chemistry
1480,chem,842,{},"",2016-03-29 10:44:07.093821,2016-03-30 02:48:58.11955,Special Topics in Radiochemistry
1481,chem,863,{},"",2016-03-29 10:44:07.158784,2016-03-30 02:48:58.125025,Magnetic Resonance
1482,chem,864,{},"",2016-03-29 10:44:07.202676,2016-03-30 02:48:58.129863,Quantum Chemistry
1483,chem,865,{},"",2016-03-29 10:44:07.249595,2016-03-30 02:48:58.134713,Electrochemistry
1484,chem,869,"{""Spring 2016""}","",2016-03-29 10:44:07.299618,2016-03-30 02:48:58.138693,Special Topics in Physical Chemistry
1485,chem,898,"{""Spring 2016""}","",2016-03-29 10:44:07.349787,2016-03-30 02:48:58.142854,MSc Thesis
1486,chem,899,"{""Spring 2016""}","",2016-03-29 10:44:07.398576,2016-03-30 02:48:58.146826,PhD Thesis
1487,chin,100,"{""Spring 2016""}","",2016-03-29 10:44:07.506018,2016-03-30 02:48:58.207092,Mandarin Chinese I
1488,chin,101,"{""Spring 2016""}","",2016-03-29 10:44:07.558509,2016-03-30 02:48:58.211607,Mandarin Chinese II
1489,chin,151,{},"",2016-03-29 10:44:07.619543,2016-03-30 02:48:58.216199,Spoken Mandarin for Speakers of Other Chinese Dialects I
1490,chin,152,"{""Spring 2016""}","",2016-03-29 10:44:07.668674,2016-03-30 02:48:58.220597,Spoken Mandarin for Speakers of Other Chinese Dialects II
1491,chin,153,{},N/A,2016-03-29 10:44:07.740181,2016-03-30 02:48:58.224496,Spoken Mandarin for Speakers of Other Chinese Dialects III
1492,chin,180,{},N/A,2016-03-29 10:44:07.795322,2016-03-30 02:48:58.227977,Intensive Mandarin Chinese for Beginners I
1493,chin,181,{},N/A,2016-03-29 10:44:07.846631,2016-03-30 02:48:58.231193,Intensive Mandarin Chinese for Beginners II
1494,chin,182,{},N/A,2016-03-29 10:44:07.895202,2016-03-30 02:48:58.234268,Mandarin Chinese Conversation
1495,chin,190,{},N/A,2016-03-29 10:44:07.942118,2016-03-30 02:48:58.237354,Heritage Mandarin Chinese I
1496,chin,191,{},N/A,2016-03-29 10:44:07.991198,2016-03-30 02:48:58.240864,Heritage Mandarin Chinese II
1497,chin,200,"{""Spring 2016""}","",2016-03-29 10:44:08.059845,2016-03-30 02:48:58.245292,Mandarin Chinese III
1498,chin,201,{},"",2016-03-29 10:44:08.108992,2016-03-30 02:48:58.249752,Mandarin Chinese IV
1499,chin,280,"{""Spring 2016""}",N/A,2016-03-29 10:44:08.156522,2016-03-30 02:48:58.253002,Intensive Mandarin Chinese for Beginners III
1500,chin,281,"{""Spring 2016""}",N/A,2016-03-29 10:44:08.204618,2016-03-30 02:48:58.25623,Intensive Mandarin Chinese for Beginners IV
1501,chin,290,{},N/A,2016-03-29 10:44:08.254513,2016-03-30 02:48:58.259478,Heritage Mandarin Chinese III
1502,chin,291,"{""Spring 2016""}",N/A,2016-03-29 10:44:08.322516,2016-03-30 02:48:58.262653,Heritage Mandarin Chinese IV
1503,chin,330,"{""Spring 2016""}",N/A,2016-03-29 10:44:08.368879,2016-03-30 02:48:58.266651,STT-Intermediate Chinese for Business I 
1504,chin,390,{},N/A,2016-03-29 10:44:08.415981,2016-03-30 02:48:58.270304,STT-Advanced Chinese Reading
1505,cmns,110,"{""Spring 2016""}",Breadth-Social Sciences,2016-03-29 10:44:08.544052,2016-03-30 02:48:58.347278,Introduction to Communication Studies
1506,cmns,130,"{""Spring 2016""}",N/A,2016-03-29 10:44:08.633353,2016-03-30 02:48:58.353297,Communication and Social Change
1507,cmns,210,{},"",2016-03-29 10:44:08.753361,2016-03-30 02:48:58.358659,Media History
1508,cmns,220,"{""Spring 2016""}","",2016-03-29 10:44:08.810839,2016-03-30 02:48:58.363819,Understanding Television
1509,cmns,221,"{""Spring 2016""}",N/A,2016-03-29 10:44:08.866897,2016-03-30 02:48:58.36869,Media and Popular Cultures
1510,cmns,223w,"{""Spring 2016""}",Writing,2016-03-29 10:44:08.939805,2016-03-30 02:48:58.373493,Advertising as Social Communication
1511,cmns,226,{},N/A,2016-03-29 10:44:09.024307,2016-03-30 02:48:58.378451,Digital Media Communication Techniques
1512,cmns,230,"{""Spring 2016""}","",2016-03-29 10:44:09.071868,2016-03-30 02:48:58.383449,The Cultural Industries in Canada: Global Context
